,trainingsizes,frames,masterframes,results,result_sums,mean,qvalues,times,mini,result_q1,result_q2,result_q3,maxi
26,2600,"[98, 62, 437, 324, 175, 175, 288, 62, 211, 257, 105, 326, 78, 184, 473, 473, 134, 77, 62, 62, 247, 62, 98, 103, 98, 175, 476, 211, 62, 98, 474, 247, 336, 134, 175, 62, 62, 98, 134, 76, 62, 360, 98, 98, 175, 134, 101, 106, 98, 62, 740, 69, 134, 62, 62, 175, 173, 134, 77, 67, 111, 63, 100, 134, 67, 401, 62, 64, 303, 699, 62, 360, 62, 110, 247, 247, 289, 146, 175, 63, 401, 150, 98, 247, 134, 296, 114, 261, 105, 550, 776, 98, 514, 473, 135, 473, 360, 211, 134, 177]",334415,"[19.0, 48.0, -4.0, 6.0, -3.0, 5.0, 8.0, 14.0, -3.0, 67.0, 47.0, 6.0, -5.0, -1.0, 4.0, -2.0, -3.0, 5.0, -1.0, 14.0, 7.0, 1.0, 18.0, 2.0, -5.0]",244.0,9.76,4232,3168,-5.0,-2.0,5.0,14.0,67.0
27,2700,"[62, 62, 177, 98, 339, 247, 227, 249, 1115, 190, 211, 324, 176, 134, 134, 221, 114, 324, 304, 62, 966, 134, 62, 220, 62, 62, 106, 211, 98, 340, 148, 130, 134, 374, 222, 134, 68, 360, 66, 62, 62, 72, 437, 98, 62, 186, 175, 62, 62, 98, 64, 247, 211, 175, 65, 175, 62, 98, 149, 175, 102, 404, 324, 324, 175, 290, 324, 62, 62, 62, 134, 147, 175, 288, 175, 134, 98, 98, 627, 437, 112, 98, 62, 303, 586, 134, 211, 98, 175, 62, 78, 134, 211, 108, 62, 554, 105, 288, 98, 588]",354388,"[-5.0, 2.0, -1.0, -2.0, 2.0, 2.0, 13.0, -4.0, 3.0, 2.0, -5.0, -3.0, -5.0, -5.0, -1.0, 6.0, -5.0, -3.0, -5.0, -3.0, 0.0, -5.0, -2.0, 2.0, -3.0]",-25.0,-1.0,4262,3144,-5.0,-5.0,-2.0,2.0,13.0
28,2800,"[62, 78, 334, 137, 64, 437, 62, 98, 62, 211, 362, 251, 221, 62, 186, 514, 98, 211, 175, 62, 62, 442, 98, 134, 64, 133, 367, 134, 175, 134, 62, 149, 134, 247, 62, 62, 101, 211, 304, 62, 324, 76, 473, 63, 136, 247, 98, 98, 110, 76, 360, 103, 184, 99, 175, 62, 134, 324, 401, 437, 98, 671, 62, 211, 64, 514, 134, 62, 446, 211, 247, 211, 261, 62, 175, 211, 149, 1042, 324, 211, 98, 62, 134, 211, 136, 288, 247, 586, 211, 288, 211, 189, 62, 627, 663, 134, 925, 211, 62, 360]",376263,"[-5.0, 67.0, 18.0, -5.0, 61.0, 4.0, 1.0, -5.0, 29.0, 5.0, 38.0, 2.0, 7.0, 53.0, -4.0, 0.0, -3.0, -1.0, -1.0, -1.0, -5.0, 105.0, -4.0, 48.0, 141.0]",545.0,21.8,4302,3465,-5.0,-3.0,2.0,38.0,141.0
29,2900,"[554, 136, 62, 220, 550, 189, 189, 114, 62, 175, 247, 98, 295, 70, 62, 64, 134, 141, 627, 134, 65, 134, 288, 288, 76, 247, 98, 473, 211, 98, 98, 175, 225, 627, 361, 889, 176, 98, 134, 175, 550, 62, 488, 247, 288, 98, 449, 324, 62, 98, 339, 98, 62, 62, 62, 288, 62, 134, 175, 628, 62, 98, 211, 99, 179, 100, 62, 135, 62, 224, 855, 211, 250, 401, 98, 98, 98, 98, 219, 211, 76, 247, 70, 175, 598, 134, 442, 324, 134, 215, 98, 189, 211, 62, 134, 77, 109, 98, 109, 374]",397545,"[-3.0, 12.0, -2.0, -1.0, 9.0, -4.0, -2.0, -5.0, 37.0, -1.0, 4.0, -2.0, 20.0, 9.0, -2.0, 8.0, 11.0, 1.0, -4.0, 13.0, -4.0, 28.0, 6.0, -2.0, 1.0]",127.0,5.08,4350,3376,-5.0,-2.0,1.0,9.0,37.0
30,3000,"[62, 288, 853, 74, 98, 255, 134, 335, 211, 98, 98, 62, 148, 65, 191, 98, 62, 76, 247, 175, 325, 98, 142, 288, 776, 372, 259, 755, 134, 288, 98, 184, 134, 98, 134, 219, 779, 550, 134, 406, 411, 925, 189, 452, 98, 134, 262, 69, 247, 62, 627, 189, 247, 72, 103, 175, 72, 74, 62, 103, 412, 213, 182, 73, 247, 292, 288, 62, 854, 289, 135, 143, 98, 70, 740, 98, 663, 371, 62, 114, 182, 401, 185, 74, 74, 134, 72, 98, 146, 62, 451, 362, 75, 324, 254, 98, 185, 401, 211, 175]",421291,"[4.0, 6.0, 2.0, -3.0, 4.0, -2.0, 3.0, 0.0, -3.0, 13.0, 12.0, -1.0, -4.0, 9.0, -3.0, 12.0, 3.0, -4.0, 16.0, -4.0, 1.0, 19.0, 8.0, -1.0, 0.0]",87.0,3.48,4387,3757,-4.0,-2.0,2.0,8.0,19.0
31,3100,"[62, 222, 324, 335, 134, 417, 526, 98, 62, 487, 175, 134, 339, 184, 141, 98, 361, 98, 791, 62, 98, 260, 62, 247, 70, 150, 291, 187, 373, 211, 550, 211, 113, 663, 175, 401, 103, 74, 489, 62, 98, 360, 288, 98, 134, 175, 175, 77, 586, 175, 360, 528, 106, 332, 71, 672, 63, 71, 186, 324, 247, 627, 114, 211, 62, 966, 297, 77, 62, 324, 98, 811, 219, 445, 110, 487, 62, 401, 446, 135, 211, 62, 66, 473, 64, 223, 134, 65, 62, 254, 98, 473, 221, 98, 217, 247, 324, 327, 98, 247]",446175,"[-1.0, 49.0, 3.0, 9.0, -5.0, 43.0, 15.0, 3.0, 55.0, 22.0, 5.0, 52.0, 46.0, 4.0, 2.0, 6.0, -5.0, -5.0, -1.0, -4.0, 16.0, 12.0, -4.0, 5.0, 8.0]",330.0,13.2,4429,3911,-5.0,-1.0,5.0,16.0,55.0
32,3200,"[66, 247, 453, 135, 63, 324, 514, 137, 368, 247, 211, 437, 134, 136, 62, 288, 184, 550, 62, 514, 439, 134, 144, 131, 211, 134, 475, 250, 257, 371, 288, 62, 365, 179, 62, 107, 335, 137, 191, 178, 62, 184, 134, 109, 407, 62, 663, 663, 134, 134, 473, 247, 62, 142, 98, 75, 338, 259, 360, 514, 360, 62, 324, 76, 1274, 111, 98, 62, 73, 360, 362, 62, 627, 98, 186, 145, 182, 375, 175, 69, 473, 62, 820, 62, 98, 145, 1013, 67, 211, 72, 212, 412, 812, 78, 1200, 62, 98, 340, 324, 1275]",473794,"[11.0, 12.0, 116.0, 150.0, 49.0, 5.0, -1.0, 57.0, 30.0, 3.0, 54.0, 52.0, 180.0, -2.0, -2.0, 10.0, 38.0, 14.0, 21.0, 22.0, 104.0, 1.0, 12.0, 35.0, 20.0]",991.0,39.64,4448,4401,-2.0,10.0,21.0,52.0,180.0
33,3300,"[62, 62, 98, 134, 98, 853, 253, 142, 189, 98, 182, 288, 98, 402, 550, 134, 324, 148, 112, 138, 175, 324, 175, 333, 889, 62, 776, 98, 134, 68, 327, 98, 67, 225, 63, 211, 62, 98, 255, 137, 247, 100, 473, 227, 98, 514, 134, 324, 247, 185, 175, 98, 98, 1038, 219, 211, 141, 1010, 214, 339, 97, 483, 446, 473, 217, 65, 227, 134, 62, 177, 134, 360, 247, 299, 98, 375, 98, 412, 1531, 699, 100, 98, 547, 134, 1006, 185, 498, 247, 552, 175, 925, 134, 889, 326, 134, 62, 185, 145, 360, 663]",502827,"[32.0, 15.0, 11.0, 39.0, 86.0, 99.0, 4.0, 26.0, 12.0, 11.0, -1.0, 15.0, -2.0, 17.0, 4.0, -1.0, 36.0, 23.0, 13.0, -4.0, 107.0, -2.0, 2.0, 7.0, 56.0]",605.0,24.2,4470,4460,-4.0,4.0,13.0,32.0,107.0
34,3400,"[145, 523, 367, 299, 1264, 550, 177, 663, 247, 295, 254, 137, 139, 586, 1192, 293, 936, 98, 98, 100, 324, 634, 98, 1909, 98, 413, 182, 324, 69, 134, 134, 52, 98, 62, 98, 776, 98, 106, 219, 524, 62, 473, 62, 586, 304, 564, 175, 401, 62, 437, 825, 1567, 98, 405, 324, 98, 401, 175, 134, 175, 437, 62, 109, 134, 473, 175, 134, 369, 528, 62, 98, 134, 176, 62, 134, 255, 62, 360, 699, 211, 288, 251, 211, 889, 142, 249, 790, 627, 214, 550, 663, 65, 134, 828, 925, 177, 473, 437, 62, 73]",537592,"[-4.0, 105.0, 5.0, 9.0, 18.0, -4.0, -3.0, 28.0, 23.0, 29.0, 1.0, 1.0, 0.0, -3.0, 14.0, 12.0, 18.0, -3.0, -3.0, 10.0, 37.0, 10.0, 6.0, 17.0, 4.0]",327.0,13.08,4492,5446,-4.0,0.0,9.0,18.0,105.0
35,3500,"[254, 98, 70, 105, 106, 216, 69, 72, 99, 247, 247, 67, 211, 186, 221, 64, 516, 62, 62, 104, 78, 76, 755, 70, 219, 867, 111, 62, 98, 360, 288, 182, 324, 98, 211, 101, 134, 98, 247, 134, 98, 360, 663, 64, 586, 375, 98, 247, 98, 364, 149, 144, 134, 247, 175, 185, 134, 98, 98, 136, 134, 98, 134, 144, 292, 134, 98, 175, 1793, 288, 98, 412, 75, 247, 853, 103, 327, 776, 98, 862, 324, 62, 255, 211, 106, 112, 146, 324, 514, 98, 77, 437, 98, 70, 145, 211, 514, 107, 134, 175]",560895,"[-3.0, 8.0, 17.0, -4.0, -4.0, 8.0, -4.0, 11.0, 9.0, -4.0, 24.0, 10.0, 36.0, 3.0, -4.0, 23.0, 6.0, -3.0, 17.0, 0.0, -1.0, 16.0, 11.0, -4.0, 28.0]",196.0,7.84,4504,3575,-4.0,-3.0,8.0,16.0,36.0
36,3600,"[175, 62, 139, 247, 514, 70, 324, 751, 182, 135, 109, 516, 134, 111, 98, 98, 302, 107, 69, 62, 63, 62, 288, 148, 98, 412, 99, 401, 62, 586, 145, 134, 108, 550, 134, 401, 113, 247, 75, 627, 134, 211, 483, 211, 142, 143, 135, 65, 185, 256, 134, 437, 98, 62, 181, 211, 258, 188, 215, 216, 514, 106, 304, 211, 288, 211, 247, 68, 211, 189, 288, 373, 550, 73, 183, 473, 247, 251, 62, 247, 473, 134, 437, 853, 109, 149, 294, 100, 72, 437, 437, 62, 219, 98, 65, 62, 178, 78, 48, 54]",583273,"[3.0, 0.0, 8.0, 7.0, 12.0, 12.0, -2.0, 1.0, -1.0, 30.0, 3.0, 15.0, 3.0, 1.0, 4.0, 8.0, 9.0, -1.0, 0.0, -4.0, -5.0, 0.0, -2.0, 1.0, 1.0]",103.0,4.12,4523,4427,-5.0,0.0,1.0,8.0,30.0
37,3700,"[104, 550, 64, 211, 258, 101, 324, 109, 63, 98, 62, 74, 288, 62, 247, 288, 175, 186, 134, 555, 175, 211, 62, 740, 134, 404, 134, 280, 134, 103, 134, 64, 699, 62, 253, 185, 258, 473, 62, 288, 403, 401, 62, 211, 247, 211, 98, 98, 64, 140, 134, 104, 296, 294, 291, 360, 185, 69, 139, 401, 134, 140, 449, 627, 98, 288, 62, 175, 65, 366, 1351, 108, 146, 437, 175, 109, 62, 138, 176, 98, 98, 62, 175, 98, 134, 208, 64, 62, 62, 293, 221, 98, 445, 550, 62, 134, 211, 324, 69, 1076]",605939,"[-4.0, -3.0, 0.0, 14.0, 0.0, 2.0, -3.0, 0.0, -4.0, 0.0, -1.0, 3.0, 6.0, 36.0, 11.0, 1.0, 12.0, 3.0, 51.0, -4.0, -4.0, 19.0, 8.0, 33.0, 0.0]",176.0,7.04,4538,4488,-4.0,-1.0,1.0,11.0,51.0
38,3800,"[211, 71, 98, 98, 71, 64, 73, 514, 304, 437, 175, 134, 64, 134, 324, 401, 113, 61, 211, 62, 98, 473, 109, 168, 289, 134, 105, 150, 103, 375, 62, 175, 211, 98, 98, 102, 76, 247, 217, 255, 134, 106, 182, 221, 62, 62, 98, 181, 67, 178, 247, 62, 328, 247, 247, 473, 98, 1038, 62, 134, 1228, 1151, 98, 109, 288, 134, 699, 187, 360, 66, 699, 247, 247, 63, 175, 756, 98, 175, 100, 291, 481, 247, 62, 437, 936, 178, 134, 98, 740, 109, 134, 1264, 211, 98, 211, 146, 503, 635, 175, 550]",631851,"[44.0, -4.0, 32.0, 43.0, 0.0, 5.0, 17.0, 56.0, 7.0, 81.0, 9.0, 38.0, -2.0, 12.0, 15.0, 37.0, 0.0, 1.0, -1.0, 24.0, 44.0, 13.0, 29.0, 43.0, 4.0]",547.0,21.88,4552,4202,-4.0,4.0,15.0,38.0,81.0
39,3900,"[175, 134, 62, 98, 324, 226, 1731, 185, 211, 639, 150, 222, 324, 337, 740, 550, 177, 1089, 62, 488, 853, 360, 72, 247, 586, 98, 598, 563, 636, 223, 445, 62, 360, 72, 98, 67, 134, 62, 211, 247, 98, 526, 473, 473, 134, 190, 219, 407, 62, 340, 337, 401, 98, 113, 98, 889, 360, 416, 298, 754, 663, 602, 100, 473, 374, 259, 99, 134, 66, 211, 98, 62, 890, 247, 247, 262, 247, 247, 216, 522, 98, 247, 413, 98, 98, 136, 473, 135, 98, 138, 109, 1228, 78, 98, 288, 62, 211, 401, 263, 437]",663583,"[11.0, 5.0, 17.0, 20.0, 12.0, 63.0, 9.0, 5.0, 45.0, 92.0, 118.0, 53.0, 137.0, 9.0, 123.0, 71.0, 17.0, 0.0, 101.0, 53.0, 34.0, 7.0, 84.0, 5.0, 15.0]",1106.0,44.24,4572,4976,0.0,9.0,20.0,71.0,137.0
40,4000,"[62, 113, 98, 376, 138, 409, 70, 98, 175, 146, 98, 1017, 134, 324, 288, 62, 78, 1117, 452, 102, 437, 62, 134, 98, 336, 627, 966, 941, 70, 189, 150, 65, 98, 77, 169, 247, 247, 98, 62, 183, 247, 98, 416, 473, 1228, 53, 78, 175, 62, 211, 98, 283, 98, 324, 324, 222, 375, 247, 175, 252, 360, 211, 699, 482, 473, 437, 360, 66, 360, 98, 175, 98, 134, 168, 1228, 134, 98, 290, 415, 360, 288, 669, 107, 100, 74, 62, 332, 635, 324, 216, 330, 110, 111, 175, 106, 586, 253, 71, 326, 324]",691480,"[11.0, -2.0, 1.0, 15.0, -1.0, 15.0, -1.0, -3.0, 5.0, 2.0, -3.0, 9.0, 17.0, 1.0, 3.0, 10.0, -4.0, 16.0, 14.0, -1.0, 11.0, 10.0, -3.0, 12.0, 0.0]",134.0,5.36,4592,4332,-4.0,-1.0,3.0,11.0,17.0
41,4100,"[1151, 247, 439, 663, 360, 134, 331, 360, 134, 175, 288, 360, 62, 134, 62, 304, 144, 62, 150, 62, 98, 374, 134, 487, 332, 372, 787, 134, 175, 134, 288, 586, 1079, 211, 594, 63, 134, 401, 328, 417, 62, 360, 247, 247, 438, 69, 114, 183, 333, 213, 437, 254, 134, 102, 134, 62, 175, 360, 401, 258, 1313, 449, 925, 211, 189, 361, 134, 360, 368, 78, 99, 98, 1236, 360, 247, 1531, 663, 143, 360, 181, 338, 103, 333, 62, 227, 1002, 134, 288, 62, 134, 98, 62, 479, 175, 437, 105, 134, 295, 98, 473]",723158,"[35.0, -1.0, 26.0, 11.0, 50.0, 3.0, 6.0, 204.0, 15.0, 8.0, 37.0, 104.0, -3.0, 95.0, 0.0, 3.0, 308.0, 29.0, 175.0, 20.0, 35.0, 192.0, 141.0, 104.0, 144.0]",1741.0,69.64,4602,4985,-3.0,8.0,35.0,104.0,308.0
42,4200,"[247, 403, 98, 98, 334, 561, 62, 134, 401, 409, 149, 289, 62, 699, 75, 480, 211, 62, 360, 247, 62, 304, 473, 401, 853, 411, 98, 586, 586, 550, 437, 247, 401, 88, 182, 360, 67, 63, 514, 668, 138, 98, 62, 211, 633, 550, 175, 62, 1002, 188, 221, 303, 480, 510, 175, 889, 1038, 333, 134, 288, 340, 175, 288, 514, 302, 211, 414, 324, 103, 452, 134, 247, 405, 598, 360, 290, 66, 175, 75, 530, 699, 250, 371, 394, 247, 101, 62, 1090, 62, 473, 247, 98, 550, 134, 135, 98, 98, 62, 49, 243]",754846,"[183.0, 7.0, 75.0, 204.0, -3.0, 70.0, 21.0, 5.0, 26.0, 17.0, 37.0, 20.0, 93.0, 68.0, 13.0, 36.0, 55.0, 67.0, 82.0, 3.0, 45.0, 58.0, 8.0, 215.0, 14.0]",1419.0,56.76,4612,4995,-3.0,14.0,37.0,70.0,215.0
43,4300,"[514, 514, 98, 365, 181, 61, 187, 464, 134, 1115, 98, 441, 98, 254, 482, 489, 288, 376, 222, 62, 260, 335, 191, 134, 62, 140, 73, 98, 410, 181, 253, 98, 211, 51, 339, 110, 62, 776, 62, 211, 263, 586, 889, 1230, 112, 134, 415, 415, 437, 68, 67, 150, 247, 699, 134, 134, 247, 98, 360, 190, 134, 62, 527, 211, 715, 134, 663, 134, 76, 98, 71, 78, 288, 62, 62, 864, 550, 247, 98, 417, 88, 369, 138, 324, 146, 189, 1115, 302, 749, 259, 360, 134, 375, 278, 76, 67, 754, 134, 134, 175]",783878,"[24.0, 90.0, 92.0, 88.0, 28.0, 26.0, 45.0, 42.0, 8.0, 8.0, 23.0, 11.0, 29.0, 60.0, 152.0, 30.0, -3.0, 101.0, 71.0, -1.0, 59.0, 44.0, 3.0, 3.0, 14.0]",1047.0,41.88,4619,4707,-3.0,11.0,29.0,60.0,152.0
44,4400,"[175, 256, 75, 90, 62, 550, 707, 105, 102, 175, 134, 370, 182, 663, 98, 71, 289, 226, 62, 288, 142, 134, 190, 925, 77, 177, 147, 932, 1127, 360, 338, 98, 258, 62, 101, 340, 78, 62, 98, 134, 76, 783, 812, 2471, 182, 588, 437, 324, 553, 62, 211, 324, 143, 864, 360, 103, 158, 105, 175, 1016, 401, 134, 1228, 514, 62, 476, 823, 65, 699, 98, 699, 134, 740, 138, 371, 473, 211, 530, 1051, 927, 98, 437, 73, 304, 776, 62, 180, 473, 782, 72, 98, 57, 98, 134, 666, 134, 62, 288, 175, 134]",818962,"[129.0, 20.0, 15.0, 37.0, 24.0, 91.0, 15.0, 0.0, 44.0, 99.0, 138.0, 41.0, 18.0, 18.0, 30.0, 105.0, 61.0, 66.0, 65.0, 8.0, 89.0, 35.0, 8.0, 72.0, 27.0]",1255.0,50.2,4638,5747,0.0,18.0,37.0,72.0,138.0
45,4500,"[292, 70, 448, 899, 134, 1382, 62, 602, 148, 175, 98, 134, 188, 211, 146, 485, 211, 288, 185, 249, 324, 98, 699, 98, 247, 478, 70, 72, 98, 247, 76, 184, 76, 368, 437, 98, 247, 71, 184, 262, 368, 74, 144, 211, 211, 175, 71, 211, 134, 184, 596, 211, 368, 514, 518, 530, 62, 216, 629, 446, 134, 134, 360, 1454, 134, 437, 1341, 177, 112, 137, 78, 415, 103, 98, 586, 473, 453, 62, 227, 140, 638, 134, 473, 98, 473, 1016, 261, 473, 407, 142, 560, 144, 64, 663, 473, 360, 304, 62, 324, 62]",849862,"[-4.0, 74.0, 6.0, 11.0, 9.0, 28.0, 32.0, 76.0, 98.0, 16.0, 36.0, 2.0, 8.0, 34.0, 48.0, 75.0, 77.0, 41.0, 0.0, 8.0, 45.0, -2.0, 14.0, 29.0, 101.0]",862.0,34.48,4643,5060,-4.0,8.0,29.0,48.0,101.0
46,4600,"[412, 360, 134, 67, 216, 98, 324, 134, 853, 98, 255, 211, 189, 1264, 374, 107, 175, 676, 889, 368, 776, 437, 62, 62, 109, 1228, 748, 98, 334, 393, 211, 551, 675, 77, 62, 365, 550, 1115, 138, 150, 65, 101, 134, 448, 175, 190, 175, 63, 703, 215, 98, 247, 288, 263, 324, 134, 134, 360, 586, 62, 211, 360, 76, 211, 63, 288, 416, 668, 185, 98, 324, 75, 62, 360, 375, 175, 64, 137, 437, 361, 776, 293, 98, 253, 247, 98, 78, 211, 226, 982, 62, 669, 77, 586, 65, 477, 134, 407, 331, 175]",881163,"[39.0, 63.0, 18.0, 54.0, 38.0, 51.0, 0.0, 62.0, 137.0, 234.0, 131.0, 2.0, 11.0, 2.0, 48.0, 26.0, 11.0, 11.0, 18.0, 342.0, 102.0, 66.0, 105.0, 102.0, 84.0]",1757.0,70.28,4650,4869,0.0,18.0,51.0,102.0,342.0
47,4700,"[175, 98, 98, 175, 98, 134, 488, 288, 62, 288, 853, 211, 62, 253, 473, 64, 324, 550, 740, 227, 98, 175, 291, 862, 211, 1387, 134, 437, 67, 175, 360, 145, 211, 1162, 854, 114, 1049, 77, 325, 190, 410, 812, 77, 324, 899, 105, 112, 586, 529, 226, 339, 288, 98, 324, 145, 247, 522, 756, 134, 78, 866, 111, 148, 566, 324, 105, 401, 514, 62, 664, 109, 215, 62, 134, 437, 324, 360, 98, 98, 103, 376, 218, 98, 897, 63, 184, 299, 410, 175, 1038, 175, 186, 374, 324, 247, 62, 677, 138, 227, 178]",914206,"[39.0, 8.0, 3.0, 4.0, 62.0, -5.0, 21.0, 68.0, 10.0, 11.0, 28.0, 12.0, 11.0, 14.0, 29.0, 67.0, 7.0, 71.0, -2.0, 23.0, 50.0, 32.0, 11.0, 13.0, 20.0]",607.0,24.28,4671,5613,-5.0,10.0,14.0,32.0,71.0
48,4800,"[72, 251, 247, 211, 812, 211, 360, 324, 159, 137, 211, 190, 98, 141, 67, 812, 105, 514, 699, 293, 98, 473, 663, 62, 134, 1604, 221, 776, 401, 62, 304, 141, 70, 338, 179, 889, 62, 98, 251, 437, 288, 251, 62, 189, 104, 550, 699, 185, 104, 304, 144, 211, 360, 304, 678, 98, 183, 98, 437, 409, 437, 592, 288, 247, 748, 247, 627, 514, 99, 134, 643, 98, 247, 889, 324, 1044, 134, 250, 112, 247, 247, 360, 63, 140, 211, 99, 446, 175, 186, 225, 473, 663, 44, 227, 62, 857, 98, 62, 294, 112]",946006,"[20.0, 3.0, 2.0, 8.0, 29.0, 8.0, 20.0, 11.0, 13.0, 17.0, 9.0, 35.0, -3.0, 6.0, 14.0, 35.0, 5.0, 9.0, 4.0, 6.0, 1.0, 5.0, 17.0, 33.0, 33.0]",340.0,13.6,4678,5006,-3.0,5.0,9.0,20.0,35.0
49,4900,"[247, 150, 473, 68, 98, 699, 62, 219, 98, 134, 70, 417, 175, 521, 65, 1092, 68, 360, 360, 403, 594, 141, 78, 104, 932, 139, 445, 586, 67, 1680, 324, 550, 869, 550, 972, 189, 776, 175, 98, 663, 473, 98, 558, 211, 98, 175, 247, 247, 360, 254, 853, 175, 63, 76, 101, 778, 62, 255, 248, 437, 141, 99, 408, 105, 134, 190, 62, 98, 211, 740, 253, 175, 415, 178, 62, 247, 247, 550, 473, 401, 1115, 179, 300, 586, 65, 374, 69, 62, 288, 474, 663, 360, 65, 175, 670, 520, 1432, 94, 175, 590]",980931,"[189.0, 26.0, 23.0, 125.0, 100.0, 27.0, 12.0, 28.0, 94.0, 44.0, 9.0, 22.0, 48.0, 45.0, -3.0, 24.0, 95.0, 67.0, 46.0, 18.0, 196.0, 87.0, 44.0, 77.0, -2.0]",1441.0,57.64,4686,5434,-3.0,23.0,44.0,87.0,196.0
50,5000,"[557, 217, 335, 550, 101, 211, 227, 211, 812, 324, 550, 586, 294, 98, 62, 245, 62, 740, 211, 564, 369, 288, 473, 175, 447, 324, 134, 181, 437, 524, 175, 179, 247, 473, 98, 62, 1002, 521, 134, 69, 514, 587, 98, 147, 627, 550, 62, 134, 776, 437, 255, 530, 134, 140, 175, 175, 514, 296, 699, 68, 1087, 185, 175, 403, 740, 521, 373, 211, 1011, 175, 62, 367, 107, 73, 288, 98, 134, 62, 143, 514, 627, 668, 98, 401, 191, 175, 105, 211, 186, 98, 360, 437, 178, 443, 105, 98, 441, 563, 1236, 925]",1015393,"[47.0, 135.0, -1.0, 102.0, 194.0, 77.0, 279.0, 75.0, 9.0, 215.0, 293.0, 36.0, -3.0, -3.0, 261.0, 241.0, 75.0, 72.0, 51.0, 159.0, -3.0, 291.0, -4.0, 9.0, 117.0]",2724.0,108.96,4693,5406,-4.0,9.0,75.0,194.0,293.0
